run_date,algorithm,obj,time_s,instance_file,instance_basename,n_vertices,n_customers,n_det_customers,n_tb_customers,sum_all_profits,avg_profit,avg_det_profit,avg_tb_profit,avg_tb_lambda,avg_arc_cost,time_bound,instance_type,tsiligirides_op_num,tsiligirides_op_tb,tsiligirides_hop_alpha,tsiligirides_hop_beta,tour,tour_profit,tour_prob,tour_duration,pct_time_bound_used,n_custs_visited,n_tb_custs_visited,pct_profit_collected,pct_custs_visited,pct_custs_visited_which_are_tb,avg_visited_det_profit,avg_visited_tb_profit,avg_visited_tb_lambda,avg_travel_time_after_det_cust,avg_travel_time_after_tb_cust,obj_type,lift_mtz,add_vi1,add_vi2,add_vi3,add_vi4,integer_model,has_feasible_solution,original_obj,obj_bound
2022-08-23-15-04-31,nonlinear_model_with_vi1_liftMTZ,570.170031889,3.628953456878662,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-90-0.3-3.json,hop_tsiligirides-3-90-0.3-3,32,31,22,9,1280.0,41.29032258064516,25.454545454545453,80.0,0.0742186966137653,9.386695470404131,90.0,tsiligirides_hop,3,90,0.3,3,"0,31,25,10,24,21,4,6,28,11,30,7,1,5,14,12,15,16,19,2,3,13,26,23,0",590.0,0.9663898845581248,80.46209857510634,89.40233175011815,23,1,46.09375,74.19354838709677,4.3478260869565215,25.454545454545453,30.0,0.0604362733884073,33.991545922115705,0.565685424949236,original,True,True,False,False,False,True,True,570.1700318892937,570.17060206
2022-08-23-15-17-43,nonlinear_model_with_vi1_liftMTZ,490.0,1403.809784412384,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-70-0.3-2.json,hop_tsiligirides-3-70-0.3-2,32,31,22,9,1000.0,32.25806451612903,27.272727272727277,44.44444444444444,0.0819148919025861,9.386695470404131,70.0,tsiligirides_hop,3,70,0.3,2,"0,23,21,6,4,13,3,12,16,20,15,14,7,30,28,29,10,8,0",490.0,1.0,69.98567143540747,99.97953062201069,17,0,49.0,54.83870967741935,0.0,28.823529411764707,0.0,0.0,43.6677143672179,0.0,original,True,True,False,False,False,True,True,490.0,490.00049
2022-08-23-14-15-44,nonlinear_model_with_vi1_liftMTZ,187.646609521,151.91241550445557,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-23-0.4-5.json,hop_tsiligirides-2-23-0.4-5,20,19,12,7,1050.0,55.26315789473684,25.0,107.14285714285714,0.0757243661994786,6.18210573440129,23.0,tsiligirides_hop,2,23,0.4,5,"0,6,5,3,2,9,13,12,10,11,0",255.0,0.7358690569438578,22.820571348940533,99.21987543017624,9,2,24.285714285714285,47.36842105263158,22.22222222222222,18.571428571428573,62.5,0.0802622591927542,12.17153623590734,1.8344886998988008,original,True,True,False,False,False,True,True,187.6466095206837,187.646797167
2022-08-23-15-01-30,nonlinear_model_with_vi1_liftMTZ,670.0,171.96730375289917,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-80-0.1-5.json,hop_tsiligirides-3-80-0.1-5,32,31,28,3,1000.0,32.25806451612903,26.785714285714285,83.33333333333333,0.0749634492975074,9.386695470404131,80.0,tsiligirides_hop,3,80,0.1,5,"0,23,21,24,8,9,17,18,10,11,30,7,1,5,2,12,14,15,20,16,19,27,13,22,0",670.0,1.0,79.41222490210696,99.2652811276337,23,0,67.0,74.19354838709677,0.0,29.130434782608692,0.0,0.0,38.2645826816995,0.0,original,True,True,False,False,False,True,True,670.0,670.000670001
2022-08-23-14-54-19,nonlinear_model_with_vi1_liftMTZ,17.5690530547,3602.6432778835297,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.3-5.json,hop_tsiligirides-1-70-0.3-5,31,30,21,9,565.0,18.83333333333333,10.238095238095235,38.888888888888886,0.0699029960420011,8.435870126384714,70.0,tsiligirides_hop,1,70,0.3,5,"0,27,22,21,20,10,11,3,4,7,1,9,19,25,26,0",255.0,0.0688982472733584,63.859614578084674,91.22802082583524,14,3,45.13274336283186,46.66666666666666,21.428571428571427,9.545454545454543,50.0,0.0603785093434484,34.18445148307115,16.697867241675535,original,True,True,False,False,False,True,True,17.56905305470639,386.867033525
2022-08-23-14-08-56,nonlinear_model_with_vi1_liftMTZ,265.0,68.85090160369873,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-85-0.1-4.json,hop_tsiligirides-1-85-0.1-4,31,30,27,3,345.0,11.5,9.814814814814817,26.666666666666668,0.0636833857827221,8.435870126384714,85.0,tsiligirides_hop,1,85,0.1,4,"0,17,27,28,16,15,14,13,3,4,6,2,12,8,7,9,10,11,20,22,23,24,21,25,29,30,26,18,0",265.0,1.0,80.67333857362864,94.90981008662192,27,0,76.81159420289855,90.0,0.0,9.814814814814817,0.0,0.0,38.56572178447033,0.0,original,True,True,False,False,False,True,True,265.0,265.000265
2022-08-23-15-00-43,nonlinear_model_with_vi1_liftMTZ,690.0,91.79018187522888,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-80-0.2-3.json,hop_tsiligirides-3-80-0.2-3,32,31,25,6,1020.0,32.903225806451616,27.6,55.0,0.0745869263945508,9.386695470404131,80.0,tsiligirides_hop,3,80,0.2,3,"0,24,8,9,17,18,10,29,28,11,30,7,1,2,12,14,15,16,19,3,13,27,4,6,21,23,0",690.0,1.0,78.74555676019318,98.43194595024148,25,0,67.6470588235294,80.64516129032258,0.0,27.6,0.0,0.0,31.38536234614357,0.0,original,True,True,False,False,False,True,True,690.0,690.000690001
2022-08-23-14-32-19,nonlinear_model_with_vi1_liftMTZ,322.394269036,53.97337770462036,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-30-0.1-3.json,hop_tsiligirides-3-30-0.1-3,32,31,28,3,980.0,31.61290322580645,25.357142857142858,90.0,0.0899223618190921,9.386695470404131,30.0,tsiligirides_hop,3,30,0.1,3,"0,22,26,3,2,12,16,19,27,13,4,6,21,23,0",340.0,0.948218438341084,29.364581451100264,97.88193817033422,13,1,34.69387755102041,41.935483870967744,7.6923076923076925,25.83333333333333,30.0,0.093992846083183,14.854882131155586,0.565685424949236,original,True,True,False,False,False,True,True,322.39426903596853,322.394591431
2022-08-23-15-09-45,nonlinear_model_with_vi1_liftMTZ,540.0,1101.6804478168488,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.2-3.json,hop_tsiligirides-3-65-0.2-3,32,31,25,6,1100.0,35.483870967741936,26.0,75.0,0.072136730063336,9.386695470404131,65.0,tsiligirides_hop,3,65,0.2,3,"0,23,22,26,21,6,4,27,13,3,19,20,15,14,12,2,1,31,7,30,11,28,25,0",540.0,1.0,64.8947007213112,99.83800110970952,22,0,49.09090909090909,70.96774193548387,0.0,24.545454545454547,0.0,0.0,36.58761674044903,0.0,original,True,True,False,False,False,True,True,540.0,540.000540001
2022-08-23-14-58-33,nonlinear_model_with_vi1_liftMTZ,533.70848693,401.2246358394623,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-65-0.3-2.json,hop_tsiligirides-3-65-0.3-2,32,31,22,9,1020.0,32.903225806451616,26.363636363636363,48.888888888888886,0.0703516172796863,9.386695470404131,65.0,tsiligirides_hop,3,65,0.3,2,"0,8,9,10,29,28,30,7,1,5,14,15,16,12,2,3,13,27,4,6,21,23,0",550.0,0.9703790671447166,64.22693010728757,98.81066170351934,21,1,53.92156862745098,67.74193548387096,4.761904761904762,26.5,20.0,0.0531540881673408,25.601056716912154,0.565685424949236,original,True,True,False,False,False,True,True,533.7084869295941,533.709020639
2022-08-23-14-10-20,nonlinear_model_with_vi1_liftMTZ,205.260417026,541.1364574432373,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-75-0.3-4.json,hop_tsiligirides-1-75-0.3-4,31,30,21,9,540.0,18.0,9.523809523809524,37.77777777777778,0.0803510759665086,8.435870126384714,75.0,tsiligirides_hop,1,75,0.3,4,"0,17,16,28,15,14,13,3,4,5,2,1,8,7,10,11,18,20,21,22,24,30,27,0",240.0,0.855251737607756,73.03225060399068,97.37633413865424,22,1,44.44444444444444,73.33333333333333,4.545454545454546,9.523809523809524,40.0,0.0874075749284726,36.67989560040579,1.7888543819998317,original,True,True,False,False,False,True,True,205.26041702586144,205.260622286
2022-08-23-14-53-16,nonlinear_model_with_vi1_liftMTZ,253.415694631,1251.498876094818,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-30-0.2-4.json,hop_tsiligirides-3-30-0.2-4,32,31,25,6,1220.0,39.354838709677416,26.4,93.33333333333331,0.0732291295360641,9.386695470404131,30.0,tsiligirides_hop,3,30,0.2,4,"0,23,21,6,4,26,27,13,2,5,1,7,31,22,0",280.0,0.9050560522546016,29.568025173568888,98.5600839118963,13,1,22.950819672131143,41.935483870967744,7.6923076923076925,20.0,40.0,0.0671047623301498,17.494111844110794,1.4866068747318515,original,True,True,False,False,False,True,True,253.4156946312885,253.415948047
2022-08-23-14-36-47,nonlinear_model_with_vi1_liftMTZ,195.559977526,359.7620737552643,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-25-0.4-3.json,hop_tsiligirides-3-25-0.4-3,32,31,19,12,1460.0,47.096774193548384,24.73684210526316,82.5,0.0775445294623514,9.386695470404131,25.0,tsiligirides_hop,3,25,0.4,3,"0,21,6,4,12,3,13,26,23,0",270.0,0.7242962130593857,24.172719897618546,96.69087959047415,8,2,18.493150684931507,25.806451612903224,25.0,25.0,60.0,0.0739819421406843,13.00972720547474,2.4684653222525026,original,True,True,False,False,False,True,True,195.55997752603412,195.560173086
2022-08-23-15-19-57,nonlinear_model_with_vi1_liftMTZ,570.0,1368.6283509731293,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-75-0.3-3.json,hop_tsiligirides-3-75-0.3-3,32,31,22,9,1220.0,39.354838709677416,26.818181818181817,70.0,0.0768966606315861,9.386695470404131,75.0,tsiligirides_hop,3,75,0.3,3,"0,23,21,6,4,27,13,2,12,16,20,15,14,5,1,11,10,17,9,8,24,0",570.0,1.0,74.94615415364686,99.9282055381958,20,0,46.72131147540984,64.51612903225806,0.0,28.5,0.0,0.0,44.58953821044119,0.0,original,True,True,False,False,False,True,True,570.0,570.000570001
2022-08-23-15-44-14,nonlinear_model_with_vi1_liftMTZ,240.0,3601.6504232883453,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-40-0.4-2.json,hop_tsiligirides-3-40-0.4-2,32,31,19,12,1150.0,37.096774193548384,23.68421052631579,58.333333333333336,0.0758620559886965,9.386695470404131,40.0,tsiligirides_hop,3,40,0.4,2,"0,23,21,26,4,27,2,14,15,5,31,22,0",240.0,1.0,37.72712784609914,94.31781961524786,11,0,20.869565217391305,35.483870967741936,0.0,21.818181818181817,0.0,0.0,21.292658127772167,0.0,original,True,True,False,False,False,True,True,240.0,368.960914839
2022-08-23-15-18-55,nonlinear_model_with_vi1_liftMTZ,650.0,1081.1435420513153,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-85-0.2-2.json,hop_tsiligirides-3-85-0.2-2,32,31,25,6,920.0,29.677419354838708,27.2,40.0,0.0689930876280393,9.386695470404131,85.0,tsiligirides_hop,3,85,0.2,2,"0,8,9,18,10,29,25,28,11,30,7,12,14,15,20,16,19,3,13,4,6,21,23,0",650.0,1.0,84.87505980944889,99.8530115405281,22,0,70.65217391304348,70.96774193548387,0.0,29.545454545454547,0.0,0.0,33.15701569606133,0.0,original,True,True,False,False,False,True,True,650.0,650.000650001
2022-08-23-13-46-14,nonlinear_model_with_vi1_liftMTZ,10.0,0.1556928157806396,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.4-5.json,hop_tsiligirides-1-5-0.4-5,31,30,18,12,745.0,24.83333333333333,9.444444444444445,47.91666666666666,0.0692541610287501,8.435870126384714,5.0,tsiligirides_hop,1,5,0.4,5,"0,27,0",10.0,1.0,3.5777087639996634,71.55417527999327,1,0,1.342281879194631,3.333333333333333,0.0,10.0,0.0,0.0,1.7888543819998317,0.0,original,True,True,False,False,False,True,True,10.0,10.0
2022-08-23-14-44-24,nonlinear_model_with_vi1_liftMTZ,30.2625243625,3614.9107015132895,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-46-0.4-4.json,hop_tsiligirides-1-46-0.4-4,31,30,18,12,645.0,21.5,9.166666666666666,40.0,0.0811202752625794,8.435870126384714,46.0,tsiligirides_hop,1,46,0.4,4,"0,17,30,29,26,23,21,11,20,8,0",145.0,0.2087070645692013,44.90388885713236,97.61714968941816,9,2,22.48062015503876,30.0,22.22222222222222,9.285714285714286,40.0,0.0731267102346346,25.22210476060914,10.5379555756374,original,True,True,False,False,False,True,True,30.26252436253419,376.674373695
2022-08-23-14-37-14,nonlinear_model_with_vi1_liftMTZ,190.0,390.8741347789765,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-25-0.4-2.json,hop_tsiligirides-3-25-0.4-2,32,31,19,12,1140.0,36.774193548387096,24.210526315789476,56.66666666666666,0.0732238487269489,9.386695470404131,25.0,tsiligirides_hop,3,25,0.4,2,"0,23,21,27,3,2,5,1,7,31,22,0",190.0,1.0,24.68676945177815,98.7470778071126,10,0,16.666666666666668,32.25806451612903,0.0,19.0,0.0,0.0,13.00377247079904,0.0,original,True,True,False,False,False,True,True,190.0,190.00019
2022-08-23-13-57-21,nonlinear_model_with_vi1_liftMTZ,190.0,3.4749484062194824,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-73-0.3-2.json,hop_tsiligirides-1-73-0.3-2,31,30,21,9,380.0,12.666666666666666,9.047619047619047,21.11111111111111,0.0803823551683899,8.435870126384714,73.0,tsiligirides_hop,1,73,0.3,2,"0,17,27,16,15,13,3,4,5,6,2,7,8,9,10,11,23,22,30,25,18,12,0",190.0,1.0,72.6549477021048,99.52732561932166,21,0,50.0,70.0,0.0,9.047619047619047,0.0,0.0,36.48946451970674,0.0,original,True,True,False,False,False,True,True,190.0,190.00019
2022-08-23-15-44-30,nonlinear_model_with_vi1_liftMTZ,198.014951768,3603.8692417144775,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-45-0.3-5.json,hop_tsiligirides-3-45-0.3-5,32,31,22,9,1760.0,56.774193548387096,25.454545454545453,133.33333333333334,0.0677973664947425,9.386695470404131,45.0,tsiligirides_hop,3,45,0.3,5,"0,23,22,27,3,14,12,5,19,16,6,21,0",540.0,0.3666943551256487,42.72599220185976,94.94664933746614,11,2,30.681818181818183,35.483870967741936,18.181818181818183,26.666666666666668,150.0,0.0541614518644506,27.43053336142195,9.11724716118429,original,True,True,False,False,False,True,True,198.01495176785036,794.994969363
2022-08-23-14-22-15,nonlinear_model_with_vi1_liftMTZ,385.0,23.75772452354431,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.2-5.json,hop_tsiligirides-2-40-0.2-5,20,19,16,3,670.0,35.26315789473684,24.6875,91.66666666666669,0.0884049834667638,6.18210573440129,40.0,tsiligirides_hop,2,40,0.2,5,"0,12,13,9,8,16,14,15,17,18,19,3,2,4,5,6,0",385.0,1.0,39.53028391499139,98.82570978747847,15,0,57.46268656716418,78.94736842105263,0.0,25.666666666666668,0.0,0.0,19.273505292611706,0.0,original,True,True,False,False,False,True,True,385.0,385.000385
2022-08-23-14-40-32,nonlinear_model_with_vi1_liftMTZ,326.267535057,397.0987219810486,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-30-0.4-3.json,hop_tsiligirides-3-30-0.4-3,32,31,19,12,1480.0,47.74193548387097,24.210526315789476,85.0,0.0712052042995818,9.386695470404131,30.0,tsiligirides_hop,3,30,0.4,3,"0,23,22,31,7,1,5,12,19,27,13,26,21,0",370.0,0.8818041488015587,29.79382509697187,99.31275032323956,12,1,25.0,38.70967741935484,8.333333333333334,20.0,150.0,0.0559737243595918,16.767305531668633,2.2472205054244214,original,True,True,False,False,False,True,True,326.2675350565767,326.267861324
2022-08-23-14-11-34,nonlinear_model_with_vi1_liftMTZ,145.0,1610.406852722168,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-50-0.3-2.json,hop_tsiligirides-1-50-0.3-2,31,30,21,9,375.0,12.5,9.285714285714286,20.0,0.0742269455031201,8.435870126384714,50.0,tsiligirides_hop,1,50,0.3,2,"0,27,26,30,25,22,21,11,10,8,5,4,3,13,14,17,0",145.0,1.0,48.77611372957969,97.55222745915938,15,0,38.66666666666666,50.0,0.0,9.666666666666666,0.0,0.0,26.495315752963908,0.0,original,True,True,False,False,False,True,True,145.0,145.000145
2022-08-23-14-19-24,nonlinear_model_with_vi1_liftMTZ,220.0,91.89761018753052,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-32-0.4-2.json,hop_tsiligirides-2-32-0.4-2,20,19,12,7,590.0,31.05263157894737,25.83333333333333,40.0,0.0760253037570077,6.18210573440129,32.0,tsiligirides_hop,2,32,0.4,2,"0,6,2,16,15,14,7,8,10,13,0",220.0,1.0,31.906611518773158,99.7081609961661,9,0,37.28813559322034,47.36842105263158,0.0,24.444444444444443,0.0,0.0,14.850982124836769,0.0,original,True,True,False,False,False,True,True,220.0,220.00022
2022-08-23-14-42-21,nonlinear_model_with_vi1_liftMTZ,420.0,32.40306520462036,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-40-0.1-2.json,hop_tsiligirides-3-40-0.1-2,32,31,28,3,840.0,27.096774193548388,27.142857142857142,26.666666666666668,0.071339767590455,9.386695470404131,40.0,tsiligirides_hop,3,40,0.1,2,"0,23,21,6,4,13,27,19,16,15,14,12,2,5,1,31,22,0",420.0,1.0,39.90634146022111,99.76585365055276,16,0,50.0,51.61290322580645,0.0,26.25,0.0,0.0,21.6843815551809,0.0,original,True,True,False,False,False,True,True,420.0,420.00042
2022-08-23-14-24-57,nonlinear_model_with_vi1_liftMTZ,710.0,2.930960178375244,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-105-0.1-3.json,hop_tsiligirides-3-105-0.1-3,32,31,28,3,980.0,31.61290322580645,25.357142857142858,90.0,0.0758354435135022,9.386695470404131,105.0,tsiligirides_hop,3,105,0.1,3,"0,26,23,21,6,4,13,27,3,2,19,14,20,16,5,1,7,30,11,28,25,10,18,17,9,8,24,31,22,0",710.0,1.0,102.31625869468093,97.44405589969612,28,0,72.44897959183673,90.3225806451613,0.0,25.357142857142858,0.0,0.0,57.70504070242905,0.0,original,True,True,False,False,False,True,True,710.0,710.000710001
2022-08-23-13-45-14,nonlinear_model_with_vi1_liftMTZ,10.0,0.0517349243164062,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-5-0.1-3.json,hop_tsiligirides-1-5-0.1-3,31,30,27,3,325.0,10.833333333333334,9.814814814814817,20.0,0.0669513109722893,8.435870126384714,5.0,tsiligirides_hop,1,5,0.1,3,"0,27,0",10.0,1.0,3.5777087639996634,71.55417527999327,1,0,3.076923076923077,3.333333333333333,0.0,10.0,0.0,0.0,1.7888543819998317,0.0,original,True,True,False,False,False,True,True,10.0,10.0
2022-08-23-14-11-45,nonlinear_model_with_vi1_liftMTZ,201.251138486,3.393284797668457,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-20-0.2-5.json,hop_tsiligirides-2-20-0.2-5,20,19,16,3,730.0,38.42105263157895,23.75,116.66666666666669,0.0794116089262579,6.18210573440129,20.0,tsiligirides_hop,2,20,0.2,5,"0,11,10,12,13,9,8,7,1,4,5,6,0",220.0,0.9147779022103152,19.39797349045015,96.98986745225076,11,1,30.136986301369863,57.89473684210526,9.090909090909092,17.0,50.0,0.0677216876197017,10.874073464037192,1.3152946437965911,original,True,True,False,False,False,True,True,201.25113848626933,201.251339738
2022-08-23-14-24-18,nonlinear_model_with_vi1_liftMTZ,640.0,3.1753032207489014,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-100-0.2-4.json,hop_tsiligirides-3-100-0.2-4,32,31,25,6,1280.0,41.29032258064516,25.6,106.66666666666669,0.088117719276462,9.386695470404131,100.0,tsiligirides_hop,3,100,0.2,4,"0,20,15,14,12,2,3,13,27,4,21,6,26,23,24,8,9,17,18,10,11,30,7,1,31,22,0",640.0,1.0,95.7485992178246,95.7485992178246,25,0,50.0,80.64516129032258,0.0,25.6,0.0,0.0,42.34857816358784,0.0,original,True,True,False,False,False,True,True,640.0,640.000640001
2022-08-23-14-22-43,nonlinear_model_with_vi1_liftMTZ,340.0,19.0818829536438,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-40-0.3-3.json,hop_tsiligirides-2-40-0.3-3,20,19,14,5,640.0,33.68421052631579,25.357142857142858,57.0,0.0772445264663559,6.18210573440129,40.0,tsiligirides_hop,2,40,0.3,3,"0,13,9,8,16,15,17,18,19,3,2,1,5,6,0",340.0,1.0,39.97736730897132,99.94341827242827,13,0,53.125,68.42105263157895,0.0,26.153846153846157,0.0,0.0,18.32585747146239,0.0,original,True,True,False,False,False,True,True,340.0,340.00034
2022-08-23-13-55-01,nonlinear_model_with_vi1_liftMTZ,255.340738826,134.96587872505188,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-1-70-0.1-5.json,hop_tsiligirides-1-70-0.1-5,31,30,27,3,385.0,12.833333333333334,9.62962962962963,41.66666666666666,0.0860600556769008,8.435870126384714,70.0,tsiligirides_hop,1,70,0.1,5,"0,18,19,26,30,25,24,23,22,20,11,10,9,7,1,2,6,5,4,3,13,14,15,16,28,27,0",290.0,0.8804853062949405,68.81901157452876,98.31287367789822,25,1,75.32467532467533,83.33333333333333,4.0,10.0,50.0,0.0711528229330623,38.14558168722312,1.7888543819998317,original,True,True,False,False,False,True,True,255.34073882553275,255.340994167
2022-08-23-15-02-47,nonlinear_model_with_vi1_liftMTZ,680.0,116.12393736839294,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-3-85-0.1-4.json,hop_tsiligirides-3-85-0.1-4,32,31,28,3,1130.0,36.45161290322581,24.642857142857142,146.66666666666666,0.0739403664986789,9.386695470404131,85.0,tsiligirides_hop,3,85,0.1,4,"0,23,21,6,4,26,22,27,3,2,19,16,15,14,12,5,1,7,30,11,28,25,29,10,18,17,8,24,0",680.0,1.0,84.76260636183589,99.72071336686577,27,0,60.17699115044248,87.09677419354838,0.0,25.185185185185187,0.0,0.0,51.3148815021856,0.0,original,True,True,False,False,False,True,True,680.0,680.000680001
2022-08-23-14-13-37,nonlinear_model_with_vi1_liftMTZ,212.887841332,15.693089723587036,/gpfs42/robbyfs/homes/users/asantini/local/src/hazardous-orienteering-problem/data/hop-tsiligirides/hop_tsiligirides-2-25-0.2-4.json,hop_tsiligirides-2-25-0.2-4,20,19,16,3,660.0,34.73684210526316,23.75,93.33333333333331,0.0809397757654677,6.18210573440129,25.0,tsiligirides_hop,2,25,0.2,4,"0,12,13,10,8,7,1,2,3,4,5,6,11,0",240.0,0.8870326722178975,24.349636000773547,97.3985440030942,12,1,36.36363636363637,63.1578947368421,8.333333333333334,18.181818181818183,40.0,0.0881327226754323,12.693078278151882,1.3601470508735445,original,True,True,False,False,False,True,True,212.8878413322954,212.88805422
